,data,id
49,"국내 파이어족들은 어떤가. 우선, 경제적 자립을 위한 자금 마련 방법이 미국의 파이어족들에서 보는 바와 같은 극단적인 절약보다는 주식이나 부동산을 이용한 단기 재테크에 중점을 두고 있다. 이 점은 앞에 소개한 잡코리아의 조사결과에도 나타난다. 조기퇴직을 위한 자금마련 방법을 묻는 말에 주식투자 51%, 부동산투자 9%로 공격적인 투자방법이 60%를 차지한다. 안정적인 방법이라고 할 수 있는 예·적금은 30%, 투잡 및 알바는 11%다. 자금마련을 하고 있지 않다는 대답도 36%(복수응답)를 차지한다.안타까운 것은 투자의",c8678671-6117-44e2-b319-727bb6e35567
50,"꿈꾸는 동반 성장이었어요.또 실제로 운영하며 책으로 배운 마케팅 기술과, 영업 방법으로고객님들에게 사랑을 얻어 큰돈은 아니더라도적정한 현금흐름이 생겼어요.현금흐름이 충분히 생겼지만, 그래도 약간 아쉬웠던 부분이 있었는데,그때 도와준 것이 블로그 마케팅이었어요.좋아하는 글쓰기로 부수입을 만드니,이제는 어느덧 제가 바라던파이어족에 조금 더 가까워진 것, 아니, 되었는지도 모르겠습니다.",36efcb88-9303-451e-ace4-9c9e68a82976
51,"카테고리 글
이전
이전
다음
다음
{""title"":""파이어족 뜻과 기준 자산, 재테크 방법 3가지로 직장인도 가능할까"",""source"":""https://blog.naver.com/yangmoi/223300637645"",""blogName"":""양모이's .."",""blogId"":""ant5411"",""domainIdOrBlogId"":""yangmoi"",""logNo"":223300637645,""smartEditorVersion"":4,""meDisplay"":true,""lineDisplay"":true,""outsideDisplay"":true,""cafeDisplay"":true,""blogDisplay"":true}
 맨 위로
PC버전으로 보기
닫기
카테고리
 이 블로그 홈
 
이 블로그
책/에세이/교육
카테고리 글
이전
이전
다음
다음
공감한 사람 보러가기
댓글 66
공유하기
양모이(yangmoi)
님을 이웃추가하고 새글을 받아보세요
취소
이웃추가",7d70afb8-6271-4141-adf7-75fe537e07b2
52,"투자금 9억 2,833만 원에 월 배당금 232만 원을 쥘 수 있어요. 만 25세부터 월 10만 원이라도 IRP에 넣어두면 좋다는 얘기가 나오는 이유예요.지금 소득에 만족하지 못한다면 부업으로 소득을 늘리는 방법을 생각해 봐도 좋아요. 실제로 부업을 하는 N잡러가 늘어나는 추세라고 하니, 내가 들이는 시간 대비 가장 많은 돈을 벌 수 있는 부업을 찾고시작해 보는 것도 나쁘지 않아요.준&맽:만 55~65세 시기 현금흐름을 위해 각각 연 900만 원, 월 75만 원씩 IRP와 연금저축에 투자하고 있어요. 기왕이면 소득이 높을 수록 경제적 자유를",5992c6dd-4b1c-40d3-9ba3-8b1d14115959
53,"파이어 족(FIRE)이란 무엇인지 알아봅니다.마이핀플AI미국주식미국ETF국내주식투자계산기컬렉션블로그About마이핀플AI미국주식미국ETF국내주식투자계산기컬렉션블로그AboutPublished onSaturday, March 18, 2023파이어 족(FIRE)이란 무엇인지 알아봅니다.AuthorsName1. 파이어 족(Financial Independence Retire Early)이란",d450156d-8db3-4709-82cb-8d7742a1036e
54,"2) 4% 법칙
4% 법칙은 은퇴 후 30년 동안 저축하기 위해 필요한 금액을 추정하는 한가지 방법입니다. 4% 법칙을 설명하면 은퇴를 하고 나서 첫 해에 저축한 금액의 4%를 인출할 수 있는 걸 의미합니다.
예를 들어서 10억을 저축했다면 파이어족으로 조기 은퇴를 한 첫 해에 4천만원을 인출하여 사용합니다. 다만, 이 규칙은 가지고 있는 돈의 일부를 예금, 주식, 채권 등에 나누어서 투자하여 매년 4%의 돈을 인출할 수 있다는 걸 가정으로 합니다.",5c0b2d7e-358a-410a-b066-416c8323ed6a
55,"파이어 운동의 유형[편집]전통적으로 극단적인 절약과 검소함을 추구하는 FIRE 외 대표적인 4가지 유형의 FIRE 운동을 소개한다. 이 네 가지는 해외 #, # 뿐 아니라 국내#,  #에도 잘 소개된 문서가 여럿 있는 만큼 본인에게 맞는 유형을 더 검색하여 참고할 수 있겠다. Lean FIRE 는 전통적인 FIRE 에 가장 가까운 유형으로 저축을 늘리기 위해 지출을 극한까지 감소시키며 달성 후에도 절약하는 생활을 할 필요가 있다.Coast FIRE 는 FIRE 을 달성 할 수는 있지만 일을 하고 있는 상태이다. 언제라도 퇴직이 가능해 정신적으로 여유로이 일을 할 수 있다.Fat FIRE 은 사치스러운 생활을 즐길 수 있는 부자같은",e94e5dde-690a-4bbc-ba35-0e13b9bf0b39
56,"파악하고, 그렇지 않은 곳에 쓴 돈이 얼마나 되는지 살펴보세요.오늘의 뉴.썸렛, 어떠셨나요?자라나는 뉴.썸렛이여러분에게 더 필요한 뉴스레터로 거듭날 수 있도록소중한 한 마디를 보태주세요 뉴.썸렛에게 한 마디!",ced52059-c0df-47b3-bc54-5531250b965d
57,"매매회전율은 1600% 정도였다. 1년에 평균 열 여섯번을 사고팔았다는 뜻이다. 특히 20대 남성 투자자의 연간매매회전율 평균은 6800%였다. 일주일에 두 번 가까이 사고판다는 뜻이다. 이런 단타매매를 하게 되면, 앞에서도 언급한 것처럼, 어쩌다 한두 번은 모르지만 계속해서 성공하기는 불가능에 가깝다고 해야 할 것이다.물론 단기 재테크로 돈을 벌어 조기퇴직 하는 사례가 없는 것은 아니다. 다만, 이렇게 번 돈이 10년, 20년 후에도 계속 유지된다는 보장이 없다는 게 문제이다. 직장에서 일하면 약간의 부침은 있지만 꾸준하게",7fbf5c49-74f0-4d13-bbfe-860ebc0060b4
58,"top버튼
한눈에 보는 뉴스&트렌드
돈 주고도 못 사는 5가지에르메스 버킨백 그리고...
""클레임 건 세탁소서 '진상' 꼬리표항의하니 '관심'이라네요""
""아들에 '키작남' 물려주지 않으려불임수술 생각 중입니다""
주차된 바이크 머플러에 화상 입은 아이...차주에 연락 달라는 부모
잡동사니 쌓아놓고 '주차찜'""건드리면 고소하겠다"" 협박한 입주민
中 ""창어 6호 발사 성공""…달 뒷편 샘플채취 도전
어린이날 코앞인데… 알리·테무 아동용품 발암물질 범벅",a93d90ba-9a9b-4ff0-a465-6c471de188d1
59,"투자 전략
목표: 다양한 자산에 투자하여 위험을 분산하고 장기적으로 안정적인 수익을 창출합니다.
방법: 주식, ETF, 부동산 등 다양한 투자 수단을 활용하여 포트폴리오를 구성합니다.
사례: 사라는 저비용 인덱스 펀드에 주로 투자하여 시장 평균 수익률을 달성하고 있습니다.
파이어족 전략
목표
방법
경제적 자립
돈에 대한 걱정 없이 살기
충분한 자산 마련
생활비 절감
지출 최소화
예산 작성 및 소비 패턴 분석
장기적인 투자
안정적 수익 창출
다양한 투자 포트폴리오 구축
소득 증가
높은 수입 얻기",0fef0486-0fb5-472f-96ed-5433dea9ca11
60,"
 

 
#파이어족뜻
공감한 사람 보러가기
댓글 0
공유하기
보험은 여기야
비즈니스·경제
어서와
보험은 처음이지? 
보험은 여기야!!
이웃추가
보험은 여기야
님의 네이버 포스트
이 블로그
Min'S 각종정보
카테고리 글
이전
이전
다음
다음
{""title"":""파이어족 뜻과 필요한 자산 기준은 얼마일까?"",""source"":""https://blog.naver.com/gabiss/223197851392"",""blogName"":""보험은 처.."",""blogId"":""gabiss"",""domainIdOrBlogId"":""gabiss"",""logNo"":223197851392,""smartEditorVersion"":4,""meDisplay"":true,""lineDisplay"":true,""outsideDisplay"":true,""cafeDisplay"":true,""blogDisplay"":true}
 맨 위로
PC버전으로 보기
닫기
카테고리",dd86acfe-4221-4fd8-ad02-a1c143c7bf30
61,"아래 그림에서 보는 것처럼 년소득 $50K인데 $25K로 생활하면 50% 저축율로 financial freedom에 도달하는데 16.6년이 걸립니다. 또한 년소득 $1000K인데 $50K로 생활하면 50% 저축율로 financial freedom에 도달하는데 동일하게 16.6년이 걸립니다.5% annual returns on investments and you will be withdrawing4%따라서, 원하는 삶을 유지하는 비용이 적을수록 재정 자립을 빨리 이루고, 원하는 삶을 살아갈 수 있는 시간이 늘어납니다.파이어(FIRE)족의 필수 Side Hustle사이드 허슬(Side Hustle)이란 풀타임 본업과 더불어 일종의 사이드 프로젝트로 개인이 하고 싶은 일을 하는 것입니다. 파이어족에게 사이드",b04a51dd-4e22-4b2a-b5eb-d0e78474815e
62,"이론적 가정은?파이어족의 필요한 은퇴자금 계산은은퇴자금 인출 4%의 법칙에 기반합니다. 은퇴자금 인출 4%의 법칙은 은퇴자금에서 매년 4%씩 인출하면 죽을때까지 사용할 수 있다는 이론입니다.이 법칙에 의하면 년간 필요한 비용의 25배의 은퇴자금이 있으면 은퇴가 가능합니다. 예를들어 매년 $60,000이 필요하다면 은퇴자금으로 25배인 $1,500,000이 있으면 은퇴가 가능합니다.이 은퇴자금 $1,500,000을 투자하여 매년 4%씩 인플레이션을 반영한 실질 수익률이 발생할 수 있는 곳에 투자한다면 4%의 수익인 $60,000 평생 발생하게 되고,",e533eaed-56b2-4c65-a741-a6643fecb913
63,"대한민국 복지정책 기준 중위소득 30% 미만인 사람들은  저소득층, 50% 미만인 사람들은 차상위계층 으로 분류하므로, 중위소득의 65%(1인가구 기준 세후 월 125만원)면 정확히 평범한, 서민층 중간쯤에 속하는 소득이라고 볼 수 있다.쉽게 말하면, 2022년 기준 10억을 모으면 손가락 하나 까닥 안하고 평생동안 서민층의 삶을 영위할 수 있다는 것이다. 이 금액은 물가상승률에 따라 계속해서 상승할 것이다.물론 사람에 따라 자녀 계획이 없다던지 하는 경우에는 10억을 누구 물려줄 필요가 없으니 수명에",89644544-298e-4ecf-a3ff-9906dc883569
64,"살기위해 최선을 다하는 사람입니다. 원하는 삶을 살기 위해서 두가지 자원, 돈과 시간이 필요합니다. 진정한 파이어족은 돈보다 유한한 시간이 훨씬 중요하다는 점을 알아야합니다.돈은 원하는 삶(라이프스타일)을 살아갈 수 있는 만큼만 필요하자만 시간은 많으면 많을수록 원하는 삶을 오래도록 살 수 있기 때문입니다. 30년을 일하고, 원하는 삶을 사는 것보다 10년을 일하고 원하는 삶을 시작하면 20년을 더 원하는 삶을 살게 되는 것입니다.그래서, 불필요한 라이프스타일 비용은 줄여(비용이 클수록 모으는 시간이 오래 걸려 원하는 삶을 살아가는 기간이 줄어 드니) 필요한 금액만큼만",72e28485-221e-4698-87c9-a1d811848655
65,"공지·사고
이용약관 및 개인정보처리방침 개정 안내
이벤트·행사
E.아시아경제 바로가기
로그인
로그아웃
앱설치
PC버전
사이트맵
회사소개
광고/제휴문의
인재채용
퍼스트클럽
구독문의
기사제보
개인정보처리방침
이용약관
고충처리
사이트맵
매체정보
	서울특별시 중구 충무로 29 아시아미디어타워 10-11F
	
	인터넷신문등록번호 : 서울 아00058
	
	등록일 : 2005.09.13
	
	발행·편집인 : 우병현
	
대표 전화번호 : 02) 2200-2114
통신판매업번호 : 2010-서울중구-0172",de736b65-64b8-4180-94a2-8edeeceedd63
66,"암호화폐 투자 열풍도 이와 연관이 있습니다. 지난 세대와는 다르게, 현재는 위험을 감수하고 투자하지 않으면 목돈을 축적하기 어렵다는 인식이 퍼졌습니다. 저축만으로는 미래를 대비하기 어렵다는 인식이 강해졌습니다. 코로나 팬데믹으로 인해 유동성이 늘어나면서 주식 및 암호화폐 등 다양한 자산의 가격이 상승하고 있는 상황입니다. 이로 인해 투자에 처음 발을 들이는 젊은 세대는 초기 투자에서 큰 수익을 얻는 경험을 통해 파이어 운동을 더욱 중요한 선택으로 여기기도 합니다.그러나 이는 양날의 검입니다. 파이어족으로서는 투자를 통해 자산을 증식시켜야 하지만, 단기",2f82ffa8-e904-4dc2-a311-7bf228befcc1
67,"맨 위로
PC버전으로 보기
닫기
카테고리
 이 블로그 홈
 
이 블로그
Min'S 각종정보
카테고리 글
이전
이전
다음
다음
공감한 사람 보러가기
댓글 0
공유하기
보험은 여기야(gabiss)
님을 이웃추가하고 새글을 받아보세요
취소
이웃추가",82d7929d-158a-4492-89cd-ee1c05ccb3eb
68,"같은 마음으로 파이어족을 원해도, 파이어족에 대한 인식은 미국과 우리나라에서 크게 차이가 나는 것 같아요. 그렇다면 왜 우리나라에선 유독 파이어족을 비현실적으로 바라보는 걸까요? 오늘은 파이어족에 대한 오해를 짚어봤어요.1 돈을 빨리, 많이 벌어야 한다고 생각한다.친구들에게 “파이어족이 될 거야”라고 말하면서 깨달은 점이 하나 있어요. 바로 우리나라에선 유독 부자가 돼야만 파이어(FIRE: Financial Independant Retire Early)를 할 수 있다고 보는 사람들이 많다는 것. 파이어족이 될 거라는 얘기를 꺼내면 하나같이 ‘너 돈 많나 보다?’, ‘부자인가 봐’라는",0247cad9-753d-4144-a623-53b32392ab39
69,"진정한 의미경제적으로 누군가에게 종속되지 않고 자유로운 상태.은퇴 후에 경제적으로 본인이 구축한 경제적인 시스템에 의해 안정적인 삶을 사는 것 또는 돈에 얽매이지 않고 일을 선택할 수 있는 자유를 얻는 것
파이어족의 핵심은 내가 일을 선택할 수 있는 자유입니다.내가 좋아하는 일내가 사랑하는 일내가 꿈꾸는 일그 일을 할 수 있는 상태가 FIRE이며부자가 FIRE가 아니라는 말입니다.제 생각을 말씀드리는 것이 아니라,책에서 보고 조사한 내용입니다.은퇴하고 꿈 없이, 목적 없이 사는 인생 행복할까요?누군가는 삶의 마지막에 이렇게 말합니다.꿈을 위한 용기를 그때 냈었으면..",3ecc46a0-dfd0-489c-9798-0833a4245e5e
70,"4'비계 삼겹살' 이번엔 대구…""불판 닦으라고 준 줄 알았어
5200개 뼛조각 맞추니…7만5000년 전 40대 여성 모습 이렇습
1

	이준석 ""국민 사랑받던 스타 검사 윤석열로 돌아가달라""
	
2

	미군이 드론으로 사살한 인물… 테러리스트 아닌 양치기였다
	
3

	[22대 샛별]③'정치 1번지' 종로 곽상언 당선인 ""盧 권한·지위 이용하지 않겠다""
	
4

	진중권, '학폭 의혹' 김동아에 ""브라보, 멋지다 동아야""
	
5",5d9fed50-fc71-49d2-b47c-6a8287e0c848
71,"2. 지출 분석하기
자동차를 유지하고 사용하게 되면 자동차로 인한 비용 지출이 많아지게 됩니다. 때문에 자동차 없이 자전거를 타고 출퇴근을 하거나 대중교통을 이용할 수 있다면 자동차를 없애고 대중교통을 이용하는 것이 지출을 줄이고 돈을 빨리 모으는 데에 큰 도움이 되겠습니다. 이와 함께 외식 대신 집에서 요리를 하거나 일부 스트리밍 서비스를 구독 취소 그리고 현재 매달 나가는 월세가 비싸다면 좀 더 저렴한 지역으로 이사함으로써 매달 지출되는 금액을 줄일 수 있겠습니다.
3. 부채를 제거하기",3bc1deb7-5a98-4d9d-960a-e6551f887766
72,"통신판매업번호 : 2010-서울중구-0172
사업자등록번호 : 101-86-15912
	아시아경제의 모든 콘텐츠(기사)는 저작권법의 보호를 받는 바, 무단 전재. 복사. 배포 등을 금합니다.
	
ⓒ 아시아경제 All rights reserved.",3316a207-1b49-4fb0-bc9d-7dad7e71b007
73,한다. 파이어족은 생활비를 절약하기 위해 주택규모를 줄이고 오래된 차를 타고 외식과 여행을 줄이는 것은 물론 먹거리를 스스로 재배하기도 한다.,5cea9ec7-e5f6-4370-9a43-f69ef2c61d06
74,"하는 경우에는 10억을 누구 물려줄 필요가 없으니 수명에 맞춰 나눠 쓰는 방안도 생각해볼 수 있다. 60세에 퇴직해 100세까지의 삶을 계획한다고 가정하면 1년에 2,500만원을 더 쓸 수 있다.하지만 이 금액은 소득을 기준으로 본 것으로, 개인에 따라서는 '30대 후반에 3억 모으고 평생 살기 '와 같이 지극히 주관적일 수 있으므로 섣불리 위의 방법을 따라하기 위해 위험한 투자를 동반한 무리수를 두기 보다 본인의 라이프스타일과 니즈에 맞게 적절하게 파이어 운동을 실천하는 것이 좋다.3. 파이어 운동의 유형[편집]전통적으로 극단적인",ccfb7e61-f72e-4548-b5d4-a91d50b6da64
75,"뉴스레터
경제적 자유를 이루기 위한 6단계는?
경제적 자유를 결심한 뒤 10년도 안 돼 빠르게 이를 이룬 스티브 애드콕을 소개합니다. 
 
2024.03.20
|
          조회 241
        
|
0
#파이어족
 
#경제적자유
 
 2024 뉴.썸렛
경제적 자유에 이르는 방법을 전합니다.
 
자주 묻는 질문
오류 및 기능 관련 제보
서비스 이용 문의admin@team.maily.so
메일리 (대표자: 이한결) | 사업자번호: 717-47-00705 | 서울 서초구 강남대로53길 8, 8층 11-7호
이용약관
          | 개인정보처리방침
          | 정기결제 이용약관
          | 070-8027-2840",341e5c6e-8e2f-4555-af5e-e9b3e8fe191a
76,"고쳐야 하는 건 확실해요. 그러기 위해서는 내가 돈을 쓰고 싶어 하는 분야가 무엇인지를 정확하게 파악하고, 그렇지 않은 곳에 무심코 쓰는 돈을 줄이는 게 중요해요. 앞서 소개했던 다큐멘터리 <돈, 돈, 돈을 아십니까?>에서 나온 것처럼 지출처에 따라 통장을 쪼개고 예산 내에서만 체크 카드로 지출하거나 꼭 필요하고(NEED) 진정으로 사랑하는(LOVE) 것에만 돈을 쓰고, 단지 좋아할 뿐이거나(LIKE) 사고 싶을 경우라면(WANT) 돈을 쓰지 않는 식으로 원칙을 정해도 좋죠.준&맽:성장을 위한 모든 것에 지출할 수 있는 '성장통장'을 만들어 매달 일정",29768ea9-db24-4d09-b6ed-05a91b0297f8
77,"다가올 뉴스레터가 궁금하신가요?
지금 구독해서 새로운 레터를 받아보세요
          
        
        [필수]
        메일리 이용약관 개인정보처리방침
        에 동의합니다.
 
              이번 뉴스레터 어떠셨나요?
            
                뉴.썸렛 님에게  커피와  쪽지를 보내보세요!
              
                    지금 보내기 →
                  

      

            뉴.썸렛 님에게 커피와 쪽지 보내기
          
              커피와 함께 하고싶은 말을 쪽지에 적어주시면 메일리가 프라이빗 하게 전달 해드려요.
            
커피
메뉴 선택하기
커피 우유 (1,000원)",64a047a6-e425-4d98-8402-bf3d991ce0a0
78,"장기적인 투자
목표: 안정적이고 지속 가능한 수익을 창출하여 재정적 안정성을 확보합니다.
방법: 다양한 투자 포트폴리오를 구축하여 위험을 분산하고 장기적인 관점에서 투자합니다.
사례: 알렉스는 주식, 채권, 부동산에 분산 투자하여 경기 변동에도 안정적인 수익을 유지하고 있습니다.
3. 파이어족의 금융 전략
파이어족은 재정적 독립과 조기 은퇴를 위해 다음과 같은 금융 전략을 사용합니다:
소득 증가
목표: 더 높은 수입을 얻어 저축과 투자에 더 많은 자금을 할당합니다.",d31b05c8-58b8-4cfc-b591-4af8763df9d6
79,"실시간 인기정보AD
이슈 PICK
#국내이슈
#해외이슈
#포토PICK
#CAR라이프
#뉴스속OO
간격처리를 위한 class
오늘의 추천 컨텐츠AD
실시간 랭킹이슈AD
많이 본 뉴스
가장 많이 읽힌 뉴스를 제공합니다. 집계 기준에 따라 최대 3일 전 기사까지 제공될 수 있습니다.
종합
정치
1활동 뜸하다 했더니…아역배우 출신 20대, 시신 훼손 용의
2'에르메스는 양반이네'…돈 있어도 못 산다는 다섯 가지, 
3이준석 ""국민 사랑받던 스타 검사 윤석열로 돌아가달라""",6b8c212e-da0f-48c2-ac8c-5dcfb39aa3b1
80,"일을 할 수 있다.Fat FIRE 은 사치스러운 생활을 즐길 수 있는 부자같은 파이어족이다. 경제적 걱정없이 호화로이 생활할 수 있는 파이어족이다. Barista FIRE 은 전업으로부터의 FIRE 후 생활비의 일부를 부업으로 충당하는 유형이다. 4. 파이어족 자가진단[편집]파이어족이라는 경계가 다소 애매하며 현대에 들어 다양한 유형이 존재하는 만큼 다음 자가진단을 통해 본인이 파이어족인지 아닌지 대략의 참고가 가능하다.1. 꾸준한 절약과 저축을 생활에서 실천하고 있는가2. 일(근로뿐만 아니라 주식투자, 부동산 임대업 등 또한 노동으로 본다)을 전혀 하지않아도 기대 수명까지",0c8de92b-f281-4755-bf95-f5dbdf708e7d
81,"만약에 은퇴를 하고나서 매달 200만원이 필요하고 50세에 은퇴하기를 원하는 사람과, 은퇴 후 매달 400만원이 필요한데 40세에 은퇴하고자 하는 사람이 있다면 두 사람의 은퇴 계획은 많이 다르게 보일 것입니다. 두번째 사람이 더 많은 돈을 은퇴 전에 모아야 하기 때문입니다.
파이어족 전략은 두 가지 방식으로 생각할 수 있습니다. 소비를 절감하는 것과 수입을 최대한으로 올리는 것입니다.
먼저 비용을 절감하려면 새로운 제품을 구매하는 것 대신에 중고 제품을 구입하는 등의 전략으로 생활비를 최대한 줄이는 방법을 사용하는 것이 필요합니다.",4e91746c-0d03-498d-8d4d-6f29f8559bbe
82,"님
	
아시아경제CORE 아이콘
	아시아경제CORE
	
검색창 열기
아시아경제
검색창 열기
닫기버튼
로그인
회원가입
소셜 아이콘영역
님
뉴스
	증권
	
	시황
	
	특징주
	
	종목·공시
	
	파생·채권·외환
	
	글로벌·원자재
	
	기타
	
	경제
	
	금융
	
	정책
	
	일반
	
	재테크
	
	가상화폐
	
	정치
	
	대통령실
	
	정당
	
	정부부처
	
	국방·외교
	
	일반
	
	부동산
	
	정책
	
	개발·분양
	
	업계동향",98b5fb85-e8e0-404c-86d8-a81d5b79fa68
83,"3. 은퇴를 하고 나서 그 생활이 나와 잘 맞지 않을 수 있습니다. 그동안 항상 일을 해오다가 갑자기 일을 그만두고 나서 시간을 보내다 보면 그동안의 삶과 다름에서 파이어족의 삶이 나와 적합하지 않다고 느낄 수 있습니다. 상당한 시간동안 파이어족의 삶을 준비하고 이후에 빠른 은퇴를 하고 난 이후에는 다시 일을 시작하는 것이 쉽지 않을 수 있기 때문에 은퇴를 하기전에 파이어족의 삶을 짧은 시간이라도 경험을 해보거나 미리 사전에 구체적으로 고민을 해보는 것이 필요합니다.

마지막으로 빠른 경제적 독립을 이루기 위한 3가지 팁이 있습니다.
1. 지출 줄이기",97ca2123-f52f-46a5-9971-42c592181859
84,"그럼 실제로 실물 자산과투자 자산이 있다고 가정하고 계산해 볼까요?조건부 가정으로 할게요.조건1) 국평 부동산 1채 7억조건2) 배당수익률 3% 주식 1억 조건3) 부채 없고, 월세, 배당금 수령순자산 8억월세 수익률 2% = 연 1,400만원배당 수익률 3% = 연 300만원연간 현금흐름 1,700만원 (월 142만원)8억은 너무 비현실적인 것 같다면,5억으로 조정해 볼까요?조건1) 국평 부동산 1채 4.5억조건2) 배당수익률 3% 주식 5,000만원 조건3) 부채 없고, 월세, 배당금 수령순자산",dade6315-9dac-4816-866b-e4d469ff29d5
85,"[100세 시대 재테크]파이어족에 대한 바른 이해 - 아시아경제
본문 바로가기
bar_progress
아시아경제
사이트맵메뉴 열기
증권
경제
부동산
산업·IT
정치
사회
국제
문화·라이프
오피니언
법률소식
	실시간 뉴스
	
서울 마곡동 공사현장 지하주차장 붕괴사고…인부 2명 부상
아세안+한중일, 팬데믹·자연재해 발생시 긴급자금 지원키로 
“연장해 주세요” 요청에 김해가야테마파크 빛축제 ‘4주 더’ … 유료 전환
어르신 노래자랑서 열창한 오언석 도봉구청장 박수 받아",7cf37619-c909-4df5-9b5f-56b18c03e93e
86,진정한 의미2. 파이어족 자산3. 재테크 방법 3가지4. 마치며,473b12e7-57af-47d0-9d64-78c7b3bceb98
87,"""살 빼야하니 더 빨리 뛰어""…미국서 6살 아들 죽게 만든 비정한...
200개 뼛조각 맞추니…7만5000년 전 40대 여성 모습 이렇습니다
'학폭 의혹' 민주당 당선인 ""오히려 왕따처럼 지내…시기해서 그...
국내 첫 임신 동성부부, 딸 출산 ""사랑하면 가족…혈연은 중요치...
저걸 왜 사나 했는데…기안84, 5년만에 '62억 건물주' 됐다
中 ""창어 6호 발사 성공""…달 뒷편 샘플채취 도전
어린이날 코앞인데… 알리·테무 아동용품 발암물질 범벅",9316823f-8521-4912-bceb-e356586dad43
88,"서브메뉴
경제법률 완전정복
서브메뉴
연재
서브메뉴
법률소식
주요 기사를 음성으로 만나보세요!
오디오페이퍼
	오디오페이퍼
	
LIVE
	실시간뉴스
	
아시아경제 서비스
하루만보 하루천자 아이콘
하루만보 하루천자
디펜스클럽 아이콘
양낙규의 디펜스클럽
	
아시아경제CORE 아이콘
아시아경제CORE
드링킷 아이콘
드링킷
뉴스레터 아이콘
뉴스레터
아시아경제 교육센터
E.아시아경제
운세
	검색영역
	
뉴스검색
삭제아이콘
검색아이콘
Dim영역",ac1fdaaa-bc17-41b1-a9a3-75428e6e2e9c
89,"2024.05.01
|
              조회 108
            
|
0
|

      

            뉴.썸렛 님에게 커피와 쪽지 보내기
          
              커피와 함께 하고싶은 말을 쪽지에 적어주시면 메일리가 프라이빗 하게 전달 해드려요.
            
커피
메뉴 선택하기
커피 우유 (1,000원)
테이크아웃 아메리카노 (2,000원)
아메리카노 (4,000원)
핸드드립 스페셜티 커피 (7,000원)
라떼와 초콜릿 케이크 (12,000원)
아메리카노 5잔 (20,000원)
쪽지
보내기
                나중에 하기
              
 
|
                뉴.썸렛
              
                경제적 자유에 이르는 방법을 전합니다.",2e9b9b03-601d-4ca1-85ab-aac4d7d0acbe
90,"투자 방법으로는 인덱스 펀드, 주식, 부동산, ETF 등 다양한 자산에 투자하여 위험을 분산하는 것을 선호합니다. 파이어족의 장점으로는 시간의 자유, 경제적 안정, 삶의 질 향상 등이 있지만, 소득 감소, 사회적 고립, 재취업 어려움 등의 단점도 존재합니다.
파이어족이 되기 위해서는 목표 금액 설정, 예산 작성, 저축 계획 수립, 투자 전략 구축 등의 준비 과정이 필요합니다. 파이어족의 생활 방식과 원칙을 이해하고, 자신의 목표와 가치관에 맞게 준비하면 금융적 독립과 조기 은퇴를 이룰 수 있을 것입니다.
자주 묻는 질문(FAQ)",0f86156d-5aa5-41ca-bf1d-715b4e65bdee
91,"그렇다면 도대체 FIRE하려면 얼마가 필요한데? 라는 궁금증이 생기겠죠.본인이 추구하는 라이프 수준에 따라,현금흐름 수준에 따라,기준 자산도 달라집니다.계산은 통상 4%를 적용하면 됩니다.편의상 세금은 고려하지 않을게요.순자산 - 연 이자금액15억 - 6,000만원 (월 500만원)10억 - 4,000만원 (월 333만원)8억 - 3,200만원 (월 267만원)5억 - 2,000만원 (월 166만원)3억 - 1,200만원 (월 100만원)아무 일도 하지 않고 이자만으로 생활할 수 있다.또는 저 정도의 이자와돈은 적게 벌더라도 좋아하는 일을 하겠다.그럼",be5e36d1-b56f-4c69-8578-8e9fb23969de
92,"진짜 돈을 벌기 위해서는 신용카드를 사용해야 하는 이유 3가지사회초년생 월급 예산 계획을 세우는 현실적인 방법의 3단계 A부터 Z까지 
Leave a Comment Cancel replyYou must be logged in to post a comment. 
 2024 머니위너  Built with GeneratePress",15fc7228-c4b1-4c90-9d10-d6094cfb89c1
93,"문제이다. 직장에서 일하면 약간의 부침은 있지만 꾸준하게 월급이 나온다. 그러나 단기 재테크는 계속해서 성공한다는 보장이 없다. 오히려 돈을 잃을 수도 있다. 또 돈 걱정은 없다 하더라도 중년의 나이쯤 되어 자신에게 주어진 역할이 없어 공허함을 느끼는 사람들을 많이 본다. 생활비 걱정은 없지만 갈 데가 없는 게 가장 큰 고민이라는 것이다. 연금은 영어로 펜션(pension)인데, 이 단어에서 우리가 잘 아는, 놀러 가는 숙박시설 '펜션(pension)'이라는 단어가 나왔다고 한다. 1520년대에 '근무연한에 대한 보수로 주는 정기적인 지불금'이라는 뜻으로 최초로",714a2ff8-5ca0-4658-98a9-ab3608f37740
94,"커피
메뉴 선택하기
커피 우유 (1,000원)
테이크아웃 아메리카노 (2,000원)
아메리카노 (4,000원)
핸드드립 스페셜티 커피 (7,000원)
라떼와 초콜릿 케이크 (12,000원)
아메리카노 5잔 (20,000원)
쪽지
보내기
                나중에 하기
              
 
#파이어족
 
#경제적자유
 
    댓글
  
의견을 남겨주세요
            비공개로 댓글 남기기
 
확인
의견이 있으신가요? 제일 먼저 댓글을 달아보세요 !
이전
                    뉴스레터
뉴스레터
돈, 돈, 돈을 아십니까?",8f69833a-c8ae-4275-bc66-bece9d851d7d
